,date,building_1,building_10,building_11,building_12,building_13a,building_13b,building_13c,building_13d,building_13e,building_13f,building_15,building_16,building_17,building_18,building_19,building_2,building_20,building_21,building_22,building_23,building_24,building_25,building_26,building_27,building_28,building_29,building_30,building_31,building_32,building_33,building_35,building_36,building_37,building_38,building_3a,building_3b,building_3d,building_3e,building_4,building_40,building_41,building_42,building_43,building_44,building_45,building_46,building_47,building_48,building_5,building_50,building_53,building_54,building_56,building_59,building_6,building_61,building_62,building_63,building_64,building_67,building_68,building_69,building_7,building_70,building_72,building_73,building_74,building_75,building_76,building_77,building_8,building_80,building_81,building_82,building_84,building_85,building_86,building_87,building_88,building_89,building_9,building_90
169,20161031,22651.417175799994,0.0,13194.0,11929.0,4476.0,717.0,12394.0,8361.0,2657.0,10249.0,4253.0,4417.5,152.0,10118.0,7333.8,,463.39999999999986,6589.9,617.9000000000002,39187.8,583.0625,1629.799999999999,12072.699999999995,49410.0,64016.86322021484,672.0,8320.0,2549.0,1034.0,480.0,7440.1,6313.9000000000015,29886.0,4651.0,5276.8,443.1,1681.0,1521.0,23719.300000000007,3474.0,3534.199999999999,1552.4,2618.0,6515.0,1862.0,2611.0,5398.0,3038.6000000000013,4389.0,43.3,0.0,558.9000000000002,1246.1,785.3999999999997,0.0,2031.8,849600.0,4193.699977874755,2889.0,4740.8,6255.0,5489.0,0.0,2897.600000000001,36792.0,4158.819971084594,2062.0,54924.7,24826.0,21004.0,1032.8000000000004,9896.0,3228.0,55257.0,2316.0,12178.0,12601.399999999998,5405.9,946.6999999999997,6308.899999999998,678.0999999999998,8446.499999999998
170,20161101,22873.320297099992,0.0,12342.8,13157.0,4312.0,667.0000000000001,12087.0,8325.0,1804.0,9998.0,4306.0,4391.0999999999985,135.0,10356.0,6902.899999999999,,916.0,6794.8,598.2999999999993,39045.70000000002,555.4375,1588.8999999999994,11837.9,50710.0,63762.5581665039,681.0,9518.0,2435.0,1071.0,480.0,7406.9000000000015,6058.5999999999985,31054.0,4375.0,4989.000000000005,418.1,1833.6,1412.0,15814.3,3432.0,3744.0000000000014,1346.5999999999995,2669.0,6139.0,1840.0,2617.0,5513.0,3048.5999999999995,4412.0,18.1,0.0,554.9000000000002,2721.1,1031.6,0.0,1893.5,839680.0,4068.1999740600572,2494.0,4135.999999999998,3627.0,6271.0,0.0,2994.200000000001,37115.0,4112.042711257933,1879.0,58982.7,24795.0,20983.0,970.3999999999997,9897.0,3351.0,53996.0,2847.0,12354.0,12638.800000000005,5261.5999999999985,1103.8000000000004,6401.0999999999985,315.99999999999994,8249.7
171,20161102,23124.783309799994,0.0,13431.599999999995,15008.7,4404.0,722.7999999999997,13716.7,8353.0,1663.0,10404.0,6331.1,4283.499999999999,218.0,10445.0,7157.799999999998,,1152.0,6703.0,717.3999999999999,39323.2,580.3125,1877.6,12023.7,50950.0,64605.89739990234,758.0,9232.0,2649.0,1021.0,0.0,7720.699999999999,6251.500000000001,30687.0,4498.0,5383.199999999997,433.19999999999993,2401.3,1464.0,12386.8,3615.0,3816.0,1237.2999999999995,2656.0,6266.0,1961.0,2496.0,5407.0,3016.9,4075.0,26.4,0.0,607.4999999999998,1816.8,879.2,0.0,2099.6999999999994,848160.0,4044.69997024536,2886.0,4454.8,6042.0,6647.0,0.0,3735.1,39805.0,3907.913883209227,2013.0,52793.0,25822.0,21303.0,1207.600000000001,9891.0,3255.5,55359.0,4579.0,12850.0,12782.1,5466.700000000002,1022.5,6356.700000000002,428.00000000000017,8470.900000000003
172,20161103,23284.9177698,265089.0,12751.2,17283.300000000007,5038.0,710.9999999999999,15066.3,8537.0,2538.0,10302.0,7187.9,4428.000000000001,168.0,10724.0,6672.900000000002,,972.0,6998.0,725.0000000000001,37409.500000000015,474.0,1885.6999999999991,12261.399999999998,51490.0,63856.95410156249,692.0,9177.0,2552.0,1228.0,0.0,7224.499999999997,6213.0,31031.0,3930.0,5672.5999999999985,414.8000000000004,2288.100000000001,1531.0,21125.9,3155.0,4198.2,1448.9000000000005,2600.0,6161.0,1894.0,2616.0,4803.0,2555.599999999999,4609.0,31.3,0.0,486.0,593.1,950.6,0.0,2270.0,855520.0,4762.00006866455,3153.0,4860.8,5661.0,7378.0,0.0,4300.000000000001,40766.0,3907.7987842559796,1790.0,53757.0,26914.0,20978.0,864.4000000000003,9885.0,3463.5,54524.0,4299.0,10746.0,12719.800000000005,5407.9000000000015,4495.200000000002,6225.7,303.8999999999998,8717.399999999998
173,20161104,22300.77439860001,54828.0,12210.399999999996,14031.0,5100.0,683.6999999999998,13473.0,8204.0,2631.0,10846.0,4299.0,4985.499999999997,88.0,855.0,6351.5,,736.0,6951.0,802.2000000000003,37001.599999999984,540.3125,2042.2999999999995,13206.600000000002,54670.0,63310.42718505859,821.0,8772.0,2337.0,811.0,403.1999999999993,7131.300000000002,6074.699999999998,29549.0,3483.0,4694.8,383.60000000000014,2148.0,1633.0,21051.0,3174.0,4491.5999999999985,1520.8000000000013,2439.0,6048.0,1802.0,2526.0,5021.0,2328.9,5444.0,60.7,0.0,421.99999999999983,707.0,930.0000000000003,0.0,2409.5999999999985,881960.0,4629.5000076293845,3770.0,4711.200000000002,5655.0,7442.0,0.0,4047.800000000002,43493.0,3969.9464149475093,1561.0,54710.0,24534.0,21077.0,665.5999999999998,9894.0,4518.0,64323.0,4304.0,11244.0,13095.6,5354.300000000003,6612.199999999999,6614.700000000002,291.5,9022.799999999996
174,20161105,19249.673232800007,30761.0,8176.000000000001,7933.0,4168.0,510.6,10041.0,6333.0,1917.0,7002.0,987.0,3761.9999999999986,116.0,7313.0,5634.0999999999985,,384.0,5416.0,186.2,32773.499999999985,506.875,1450.599999999999,5472.299999999998,35060.0,60980.27099609374,791.0,3761.0,1571.0,434.0,422.3999999999994,6474.799999999997,4565.700000000002,17777.0,3027.0,1223.8000000000004,222.39999999999995,796.0,891.0,11037.0,1480.0,2748.000000000001,1329.2000000000005,2588.0,6384.0,1815.0,2612.0,4960.0,2518.4999999999995,1632.0,0.0,0.0,469.4999999999996,336.0,563.0000000000001,0.0,1964.0,701300.0,2109.299983978269,1576.0,2656.4000000000005,3054.0,4039.0,0.0,1690.4,25627.0,2819.56686592102,562.0,40320.0,18960.0,17269.0,771.5999999999997,9916.0,3034.5,37278.0,1913.0,12906.0,9609.699999999997,5387.1,6173.5999999999985,6473.100000000002,712.4999999999999,8572.800000000001
175,20161106,20166.652053500005,33554.0,8053.999999999999,8664.0,4114.0,376.69999999999976,9982.0,6055.0,1790.0,6617.0,994.0,3833.1,151.0,11442.0,4977.800000000001,,388.0,5349.0,190.8,30440.3,519.3125,1464.6999999999994,5069.799999999998,34960.0,61468.259094238274,790.0,3296.0,1419.0,432.0,422.3999999999994,6528.000000000004,4485.3,15931.0,2849.0,1190.0,237.5,856.0,893.0,11308.0,1263.0,3045.7999999999984,1354.7000000000005,2601.0,6340.0,1803.0,2591.0,4948.0,2664.199999999999,1679.0,0.0,0.0,391.9999999999997,308.0,513.2999999999995,0.0,1837.5999999999988,695360.0,2584.0999870300284,1012.0,2839.599999999999,2883.0,3915.0,0.0,1538.6,28922.0,2579.6399440765367,538.0,41448.0,20850.0,17132.0,799.6000000000001,9917.0,3378.0,45113.0,1682.0,10986.0,10184.9,5484.4000000000015,6607.100000000002,6587.099999999997,1365.6000000000004,8614.799999999996
176,20161107,23073.51196339999,61053.0,13560.000000000005,13894.0,5150.0,621.4999999999999,12893.0,8466.0,2748.0,10642.0,4580.0,4668.700000000002,116.0,12408.0,5483.4000000000015,,706.0,7547.0,905.7999999999997,34629.1,595.5,1890.0999999999995,13116.8,53610.0,64191.85021972656,764.0,8679.0,2505.0,897.0,422.3999999999994,7488.8,6328.199999999998,28215.0,3239.0,4834.800000000002,362.8,2059.9999999999995,1628.0,20657.0,3017.0,4006.200000000001,1440.9,2603.0,6278.0,1797.0,2510.0,5075.0,2270.9999999999995,1673.0,65.89999999999999,0.0,409.29999999999984,960.0,883.5000000000006,0.0,2112.4000000000005,728500.0,4741.500019073485,2660.0,4768.799999999998,5772.0,6518.0,0.0,3433.700000000001,44281.0,3813.086292266844,1418.0,54160.0,25794.0,21026.0,784.8000000000003,9907.0,4031.0,57674.0,2113.0,12160.0,13310.49999999999,5578.300000000001,6124.299999999997,6557.699999999999,367.00000000000006,8730.300000000001
177,20161108,23853.33731079999,55306.0,13023.6,11964.0,5120.0,670.4000000000002,12603.0,8440.0,2693.0,10153.0,4725.0,4497.299999999998,151.0,10572.0,6190.800000000001,,848.0,6917.0,774.1999999999997,38215.8,646.6875,1835.8999999999987,13024.4,51890.0,64011.570251464844,717.0,8455.0,2383.0,897.0,422.3999999999994,7501.4000000000015,6291.0999999999985,29773.0,3558.0,5224.799999999998,403.3000000000003,1900.0,1624.0,20823.0,2826.0,4042.200000000001,1387.0,2568.0,6070.0,1856.0,2619.0,4954.0,2321.5999999999995,5028.0,25.1,0.0,470.10000000000014,608.0,950.2,0.0,2155.6000000000013,851560.0,4539.599994659422,2547.0,4823.199999999999,6327.0,6544.0,0.0,3350.5000000000005,40809.0,3967.894336700438,1732.0,52978.0,24238.0,20910.0,656.7999999999997,9913.0,3680.5,53570.0,4064.0,10174.0,13061.499999999995,5264.6,6294.9000000000015,6084.100000000001,379.90000000000015,8870.100000000002
178,20161109,23194.6726534,56246.0,13762.7,12673.0,5222.0,652.0,12305.0,8172.0,2691.0,10954.0,4780.0,4246.9000000000015,140.0,10674.0,6322.000000000005,,1100.0,6700.0,690.3000000000003,39392.79999999999,650.1875,1947.9,12121.500000000005,50750.0,63258.128967285156,727.0,8669.0,2349.0,928.0,422.3999999999994,7710.700000000003,6319.9000000000015,30219.0,3608.0,5003.4000000000015,389.20000000000016,1932.0,1592.0,20898.0,3212.0,4110.499999999999,1391.1000000000006,2587.600000000001,6148.0,1760.0,2631.0,4936.0,2289.1999999999994,4912.0,15.2,0.0,506.99999999999983,849.0,973.0,0.0,2155.2000000000007,851180.0,4265.699996948241,2930.300000000001,4705.999999999999,6145.0,6126.0,0.0,3237.799999999999,40141.0,3804.913784027098,1925.0,53286.0,23686.0,20483.0,831.6,9917.0,3432.0,55393.0,4085.0,11648.0,13733.599999999993,5296.4,5833.000000000003,6147.900000000002,378.0,8820.5
179,20161110,22949.9512485,54710.0,9480.5,13336.0,5032.0,692.6999999999998,12219.0,8343.0,2614.0,9989.0,4811.0,4271.4,279.0,10475.0,6453.600000000004,,1048.0,6628.0,582.6999999999998,39661.500000000015,684.1875,1890.8999999999994,12182.1,41272.0,63012.332824707024,742.0,7910.0,2449.0,936.0,422.3999999999994,7541.4,6756.0,30296.0,2880.0,5187.200000000002,370.4,1836.0,1531.0,20419.0,3388.0,3139.2,1440.2000000000005,2851.4,6084.0,1808.0,2542.0,4924.0,2330.2000000000007,5764.0,31.5,0.0,685.1000000000001,891.0,1060.2,0.0,2108.4,856260.0,4235.000007629393,2650.6999999999994,4648.4000000000015,6060.0,5424.0,0.0,3340.2000000000007,41758.0,4043.018619537353,1880.0,53338.0,25048.0,21387.0,851.2000000000003,9904.0,3349.0,47291.50000000001,4302.0,11378.0,13655.600000000002,5236.600000000001,6978.2,6150.7,257.1,8703.1
180,20161111,22179.78541539999,51820.0,12644.800000000007,12655.0,5008.0,730.9999999999999,12580.0,8522.0,2639.0,10746.0,4357.0,4415.5,205.0,11358.0,6594.100000000004,,1060.0,6582.0,637.4,38399.900000000016,552.3125,1539.8999999999994,13634.3,52080.0,61449.96099853515,713.0,7545.0,2361.0,823.0,422.3999999999994,7323.999999999997,7097.9,30198.0,3146.0,4978.200000000002,344.4000000000001,1952.0,1626.0,20447.0,2877.0,3349.900000000001,1507.9,2396.0,5869.0,1748.0,2576.0,5075.0,2059.6999999999994,5712.0,7.1,0.0,501.89999999999986,609.0,917.5999999999997,0.0,2268.0,840640.0,4120.400001525878,3184.0,4527.6,5890.0,6613.0,0.0,3513.7999999999993,43718.0,3382.552524566649,1812.0,53390.0,25042.0,21200.0,666.3999999999996,9910.0,3974.0,48664.49999999999,4042.0,10256.0,13725.499999999995,5503.899999999998,6117.200000000003,6250.799999999998,250.90000000000006,9106.9
181,20161112,20411.3814846,33076.0,8364.0,7091.700000000002,4200.0,536.0000000000001,10385.0,6511.0,1968.0,6900.0,1320.0,3792.7,143.0,11494.0,4885.8,,956.0,5573.5,203.89999999999992,31479.799999999992,479.1875,1385.9999999999984,5142.9000000000015,35870.0,58617.243957519524,683.0,4242.0,1751.0,379.0,422.3999999999994,5605.399999999998,5264.299999999998,20092.0,2630.0,2107.6,210.9999999999997,1180.0,1024.0,12555.8,1563.0,3206.6000000000013,1351.2000000000005,2505.0,5972.4,1652.0,2622.0,3303.3,2167.5,1675.0,0.0,0.0,414.20000000000016,431.0,631.0000000000001,0.0,2005.0999999999985,722940.0,2080.700008392333,1603.0,2818.7000000000007,3416.8,5175.0,0.0,1900.7999999999995,27853.9,2559.9318237304674,600.0,43590.0,20892.0,17424.0,579.9999999999992,9924.0,4414.0,39822.0,1673.0,9928.7,11804.2,5599.6,6102.900000000002,4546.9000000000015,331.99999999999983,8579.1
182,20161113,21214.190353700003,35414.0,8620.800000000001,9882.4,3996.0,501.10000000000014,9699.0,6444.0,1925.0,6459.0,1353.0,4150.700000000002,144.0,10589.0,5342.7000000000035,,872.0,6296.699999999999,190.19999999999993,33138.599999999984,545.1875,1381.3999999999992,9487.999999999996,44976.0,59370.77014160156,699.0,3504.0,1523.0,327.0,422.3999999999994,4402.9000000000015,6332.0999999999985,20227.0,2836.0,3796.6,204.4,992.0,999.0,18015.300000000007,1887.0,2786.4999999999995,1290.1,2592.0,7526.9000000000015,1763.0,2615.0,4461.2,2269.5,1841.0,0.0,0.0,363.0999999999999,456.0,564.8999999999997,0.0,1818.2,689240.0,2423.6000099182115,980.0,3792.9,3350.0,4615.0,0.0,1705.099999999999,27984.8,3020.402841567992,610.0,39547.0,20860.0,17315.0,796.7999999999997,9927.0,3372.5,37793.0,1679.0,12388.9,11535.8,5265.600000000002,5929.3,4712.6,518.5000000000001,8668.300000000005
183,20161114,24367.090682299997,55527.0,13989.2,12836.3,5270.0,708.5999999999997,12196.0,8755.0,2737.0,10430.0,4660.0,4517.5999999999985,172.0,10386.0,6798.199999999999,,960.0,7248.299999999998,595.2999999999997,40276.400000000016,556.1875,1793.2999999999988,13942.100000000002,54225.0,62311.685852050774,740.0,7312.0,2558.0,798.0,422.3999999999994,4898.5999999999985,7108.499999999997,31339.0,3960.0,5498.7,377.8000000000003,1744.0,1544.0,23740.4,3392.0,3759.1,1365.2999999999995,2512.0,7076.0999999999985,1684.0,2391.0,5651.9000000000015,2617.2999999999993,4224.0,41.19999999999996,0.0,492.60000000000014,965.0,944.1000000000003,0.0,2029.6,829440.0,4042.6999816894518,2842.0,4834.6,6029.0,6125.0,0.0,3164.300000000001,28554.399999999994,3812.2560825347887,2021.0,50010.0,24532.0,21226.0,812.4000000000002,9924.0,3619.5,48327.0,3999.0,11514.0,13752.399999999996,5441.300000000001,6348.799999999997,5093.899999999998,424.89999999999986,8692.500000000002
184,20161115,24360.6340789,56512.0,13281.2,14767.6,5552.0,760.3999999999997,12698.0,8845.0,2649.0,10295.0,4455.0,4884.5,251.0,7517.0,6756.100000000001,,956.0,8199.9,635.2000000000003,39433.60000000002,502.6875,1743.1999999999996,18396.499999999996,58449.0,62677.246887207024,702.0,8255.0,2615.0,920.0,422.3999999999994,5394.5,7884.8,31674.0,3701.0,7200.700000000002,440.00000000000006,1800.0,1603.0,25833.5,3450.0,4528.200000000002,1424.1,2508.0,6625.299999999998,1829.0,2670.8,6842.399999999999,2390.5,4795.0,26.199999999999992,0.0,480.69999999999993,884.0,967.9999999999997,0.0,2268.400000000001,847040.0,4315.6000289916965,2491.0,5876.5,6143.0,5776.0,0.0,3269.700000000001,29055.9,3696.056629180906,1844.0,51538.0,25884.0,21361.0,668.8000000000004,9903.0,3828.5,51602.0,3997.0,11267.299999999996,13044.799999999996,5273.100000000004,5714.799999999997,5475.4000000000015,339.3,9013.7
185,20161116,24350.849090000003,55734.0,13320.0,12405.0,4341.5999999999985,736.2999999999997,12926.0,8484.0,2858.0,9207.0,4350.0,5130.7,624.0,11132.0,6407.800000000004,,1156.0,8006.8,801.5000000000003,38291.4,567.0,1681.1999999999996,20169.499999999996,52400.0,63809.51177978515,735.0,8201.0,2639.0,948.0,422.3999999999994,6968.6,7908.099999999998,32059.0,3523.0,7247.199999999999,397.19999999999993,2036.0,1661.0,20376.0,3290.0,4275.999999999999,1477.6999999999996,2400.0,6385.5,1787.0,3193.0,6567.2,2196.5999999999995,5873.0,5.0,0.0,430.29999999999984,828.0,881.4000000000003,0.0,2372.7999999999993,856740.0,4575.099983215329,2760.0,5968.5,4555.299999999998,6629.0,0.0,3466.200000000001,38349.000000000015,3697.1200504302974,1789.0,53174.0,26559.0,21630.0,809.6,9905.0,4511.0,52117.0,4048.0,10019.0,12357.899999999996,5073.600000000004,5871.100000000004,6133.699999999998,240.4,8786.199999999999
186,20161117,24392.59828189999,64718.0,11954.0,13451.0,6329.9,750.9,14148.0,8786.0,3000.0,11491.0,4318.0,5579.299999999997,480.0,8474.0,5959.8,,1028.8,6998.0,518.5,39649.0,537.4375,2940.9000000000005,17990.999999999996,60510.0,65261.83905029296,769.0,9368.0,2601.0,777.0,422.3999999999994,8026.4000000000015,6489.8,29408.0,2918.0,5327.4000000000015,352.99999999999983,2396.8,1924.0,22025.0,3152.0,5188.2,1812.1000000000006,2259.0,5641.0,1696.0,2421.0,5519.0,1824.1,7388.0,69.30000000000001,0.0,468.59999999999985,684.0,1070.6,0.0,2618.0000000000005,950980.0,5675.400016784661,3745.0,4764.800000000002,7121.2,8818.0,0.0,4611.200000000002,38131.8,4380.835813522337,1546.0,57556.0,31098.0,21150.0,717.6000000000001,9899.0,5367.0,68149.0,3800.0,8616.7,13992.199999999995,5543.800000000002,6286.399999999999,5762.9,304.4000000000001,9523.9
187,20161118,21788.865996899996,47506.0,11954.799999999996,12122.999999999998,5120.8,667.6999999999998,12576.0,8586.0,2691.0,12368.499999999998,5386.700000000002,4621.700000000002,612.0,10982.0,5577.9,,422.8000000000005,6440.0,488.4000000000002,37069.10000000001,477.0,4225.200000000002,14366.1,58367.0,62607.85607910156,683.0,9171.0,2466.0,991.0,422.3999999999994,7380.400000000002,6524.700000000002,29079.0,2845.0,5445.199999999999,360.8000000000001,1764.8,1745.0,20491.0,3099.0,3747.800000000001,1542.2000000000005,2359.0,6481.0,1695.0,2026.0,4720.0,1470.4999999999998,6887.0,0.0,0.0,459.00000000000006,1112.0,1023.9000000000003,0.0,2569.100000000001,848040.0,4034.799974441527,2748.0,4079.2,2307.0,6740.0,0.0,3431.4999999999986,47006.2,3209.9467468261705,964.0,55145.0,26981.0,21206.0,660.0,9902.0,4607.0,52793.0,3781.0,10645.1,13248.400000000005,4879.000000000002,6473.299999999997,6697.8,300.99999999999994,9373.8
188,20161119,20093.3684692,28845.0,7617.200000000002,7790.0,4043.2,590.8999999999997,9822.0,6828.0,2007.0,12594.4,4880.6,3932.6,903.0,11293.0,4950.499999999998,,481.5000000000003,5483.0,324.5,32109.099999999984,414.1875,2011.3999999999994,11702.499999999998,60522.0,59737.2808227539,688.0,2637.0,1866.0,641.0,422.3999999999994,6937.900000000002,4801.699999999999,20651.0,4186.0,2613.2000000000007,213.19999999999973,1529.9000000000005,939.0,9225.0,1235.0,3079.6000000000013,1510.8000000000006,2440.0,5846.0,1669.0,2214.5999999999995,3188.0,1299.4000000000008,1689.0,0.0,0.0,409.2,359.0,575.5999999999998,0.0,2716.2000000000007,696780.0,2411.200012207029,1687.0,2637.199999999999,2419.7,4734.0,0.0,1925.0000000000007,23943.0,2416.1394014358507,539.0,43188.0,22141.0,17567.0,850.4000000000009,9907.0,3779.0,41006.0,1650.0,10566.9,10448.700000000004,5442.699999999999,5714.5999999999985,5657.7,215.09999999999994,8526.6
189,20161120,22420.62785330001,43610.0,7723.200000000002,8059.0,4764.0,343.60000000000014,10862.0,6435.0,1999.0,10090.1,2102.7,4613.300000000001,437.0,15226.0,4927.299999999998,,540.1999999999998,5595.0,311.7000000000001,33584.69999999998,386.625,2425.8,9038.8,52391.0,63045.39904785156,685.0,2804.0,1972.0,792.0,422.3999999999994,7195.999999999999,5187.9000000000015,22627.0,5046.0,2578.599999999999,211.79999999999973,1295.0,985.0,9202.0,1540.0,4056.2,1613.4,2335.0,5965.0,1587.0,2452.4,3936.0,1129.9000000000005,1724.0,0.0,0.0,399.3000000000001,362.0,535.9,0.0,2552.800000000001,755660.0,3677.5999813079775,1108.0,2968.0,2537.1000000000017,4764.0,0.0,1878.9999999999993,24632.0,3460.943964004515,553.0,46795.0,23904.0,17361.0,858.4000000000002,9922.0,5301.5,52562.0,1688.0,11883.4,11159.099999999995,5967.000000000003,5864.4,4617.300000000001,221.69999999999996,9003.6
190,20161121,25680.640015199995,70087.0,11935.6,14293.0,7318.0,897.4999999999997,15908.0,10605.0,3405.0,15422.0,4318.0,6250.700000000002,335.0,18102.0,6219.199999999999,,1171.7,7928.0,632.1000000000013,43917.19999999998,657.625,4174.000000000001,23515.699999999993,75300.0,65888.94921874999,683.0,9457.0,3157.0,840.0,422.3999999999994,8806.899999999998,7958.5999999999985,36345.0,5060.0,5436.5999999999985,354.99999999999983,2673.5,2292.0,23723.0,4785.0,6130.199999999998,1832.7000000000005,2243.0,5782.0,1573.0,2375.0,6250.0,1405.5999999999995,12485.0,166.1,0.0,545.6000000000003,1767.0,980.1999999999997,0.0,2689.4,1087660.0,5923.200004577623,4543.0,5284.000000000002,5981.0,11246.0,0.0,6379.500000000003,58159.0,5174.0520572662235,1214.0,66089.0,33586.0,21416.0,1167.6000000000004,9940.0,7294.0,82783.0,4110.0,10303.6,18239.9,5589.7,6734.200000000003,6206.899999999998,384.6999999999997,9591.6
191,20161122,24642.9642337,54032.0,12967.2,12971.0,5472.0,796.2999999999997,12738.0,9752.0,2943.0,11110.0,4501.0,4662.199999999998,218.0,10755.0,6241.7000000000035,,1090.0,7174.0,965.9000000000012,39002.2,678.3125,3630.900000000002,11440.000000000005,53000.0,62672.91113281249,682.0,8383.0,2794.0,803.0,422.3999999999994,8256.600000000002,6563.700000000003,34736.0,5522.0,5462.999999999998,380.8,2012.0,1707.0,20010.0,3955.0,3991.8,1442.9000000000005,2523.0,5943.0,1657.0,2532.0,4977.0,1622.0999999999995,8092.0,27.4,0.0,475.50000000000006,1824.0,881.4000000000002,0.0,2286.400000000001,867500.0,4319.000022888182,2393.0,4446.000000000001,5970.0,6461.0,0.0,3780.1000000000013,39301.0,3689.808826446532,1180.0,56489.0,24946.0,21917.0,900.0,9946.0,4913.5,52654.0,4097.0,12336.0,11230.500000000005,5488.000000000003,5784.4000000000015,5706.000000000004,236.7,8918.499999999998
192,20161123,22420.509246800004,52805.0,12766.400000000007,11163.0,5492.0,801.2999999999997,12633.0,9150.0,2870.0,9508.0,4263.0,4346.9,178.0,10203.0,6563.500000000005,,1092.0,6772.0,869.7000000000003,39143.70000000001,586.1875,2114.0999999999995,9879.600000000002,46610.0,62847.73480224609,553.0,6745.0,2576.0,1002.0,422.3999999999994,7629.600000000001,6118.600000000002,31890.0,5030.0,5815.999999999999,378.20000000000016,1988.0,1564.0,19605.0,3440.0,3362.2000000000007,1462.2999999999995,2395.0,5689.0,1534.0,2353.0,5373.0,1669.1,5846.0,28.6,0.0,544.1999999999997,960.0,939.9,0.0,2203.6,829860.0,3846.7999839782697,2622.0,4180.799999999998,6283.0,5350.0,0.0,3329.800000000001,35565.0,3856.1745986938463,2002.0,53385.0,25847.0,21018.0,896.8,9922.0,3947.0,51450.0,4384.0,10064.0,12607.5,4833.8,5437.2999999999965,5252.200000000002,234.50000000000009,8350.2
193,20161124,23064.83810410001,54918.0,13152.4,11606.0,5288.0,703.0999999999998,12886.0,8436.0,2950.0,8189.0,4405.0,4117.000000000001,133.0,10378.0,6863.499999999999,,1296.0,6712.0,818.1,39364.60000000001,516.8125,1988.0999999999995,9816.499999999996,45570.0,63536.213012695305,579.0,6295.0,2742.0,1148.0,422.3999999999994,7445.0999999999985,6069.400000000002,30083.0,3564.0,5957.600000000001,330.2000000000002,1864.0,1609.0,20118.0,3328.0,4126.600000000001,1526.2999999999995,2397.0,5820.0,1629.0,2158.0,5252.0,1714.6000000000006,4722.0,50.4,0.0,602.4,896.0,1079.8000000000004,0.0,2111.6000000000013,866380.0,4317.700019836425,2774.0,4461.199999999998,6030.0,5836.0,0.0,3263.400000000001,34014.0,3643.110534667967,1942.0,53384.0,26762.0,21117.0,1720.0,9910.0,3785.5,53867.0,4468.0,8922.0,12487.999999999995,4617.7,5210.999999999995,4912.3,186.1,8136.499999999999
194,20161125,21369.2703093,47147.0,12885.200000000004,11403.0,4812.0,776.5999999999998,12577.0,8666.0,2769.0,7506.0,4540.0,4140.000000000001,236.0,7433.0,6631.100000000002,,1018.0,6743.0,943.5,37962.2,657.625,1859.5,9046.8,44080.0,62683.107238769524,606.0,5840.0,2639.0,916.0,422.3999999999994,7494.000000000003,5993.0999999999985,28751.0,3127.0,5590.999999999997,325.7000000000002,1772.0,1459.0,19656.0,3239.0,3795.599999999998,1469.9,2348.0,5586.0,1532.0,2192.0,4811.0,1686.8000000000006,4419.0,31.200000000000006,0.0,558.1000000000004,908.0,1013.1999999999997,0.0,2139.2000000000007,839560.0,3962.3000030517574,2749.0,4029.2,5836.0,6329.0,0.0,3237.800000000001,34733.0,3239.083610534666,1825.0,51154.0,25662.0,21237.0,1713.599999999999,9913.0,3544.5,54794.0,4513.0,9118.0,11913.3,4685.200000000002,5129.200000000002,4870.300000000001,265.30000000000007,7775.6
195,20161126,19232.676254700003,29426.0,7661.599999999998,5474.0,3722.0,698.0000000000003,10229.0,6770.0,2202.0,5398.0,1103.0,3522.7,146.0,10330.0,5785.099999999998,,816.0,5429.0,207.7,33261.899999999994,488.9375,1328.8999999999992,5169.300000000002,30670.0,60130.30322265624,300.0,330.0,1686.0,630.0,422.3999999999994,6647.9,4468.200000000002,20858.0,2705.0,2060.4000000000005,388.39999999999986,1036.0,944.0,10320.0,1710.0,2807.6000000000013,1416.8999999999994,2364.0,5763.0,1547.0,2132.0,3264.0,1905.5,1700.0,0.0,0.0,435.8000000000001,427.0,414.69999999999976,0.0,2035.2,678400.0,2005.4000072479223,1446.0,2106.8,3166.0,4668.0,0.0,1629.2,22978.0,2559.2389926910378,595.0,41689.0,19400.0,17409.0,900.0,9922.0,3400.5,46961.0,1831.0,9278.0,9363.6,4846.000000000002,5133.799999999998,4780.300000000002,309.0000000000001,7632.0
196,20161127,20608.8103944,33053.0,7757.5999999999985,6597.0,3614.0,613.2999999999997,9873.0,6767.0,1919.0,5572.0,1181.0,3566.9999999999995,200.0,10612.0,5846.300000000002,,796.0,5259.0,205.19999999999987,33739.8,488.75,1316.3999999999992,4948.0999999999985,30680.0,60254.809875488274,300.0,0.0,1690.0,644.0,422.3999999999994,6783.800000000002,4481.9000000000015,20235.0,2707.0,2184.6,305.99999999999983,1092.0,936.0,10156.0,1849.0,2752.3999999999987,1362.0999999999995,2380.0,5592.0,1433.0,2012.0,3604.0,1892.0000000000016,1675.0,0.0,0.0,442.7,481.0,333.1,0.0,2073.2,675460.0,2364.200014114379,1020.0,1996.4000000000005,3438.0,4549.0,0.0,1693.9999999999993,22446.0,2663.489468574522,580.0,41007.0,19708.0,17158.0,874.4000000000002,9921.0,3898.0,43322.0,1862.0,9596.0,9044.100000000006,4601.600000000001,4892.100000000001,4665.7,269.49999999999994,8027.600000000002
